id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33005148,Nice bedroom easily access to city centre,248403712,Shuxin,,De Baarsjes - Oud-West,52.37471,4.85988,Private room,55,2,42,2023-02-15,0.87,1,6,5,0363 AB2D 778D BA68 5B98
34270096,"Cozy apartment on Rustenburgerstraat, De Pijp",35529657,Marie,,De Pijp - Rivierenbuurt,52.35169,4.89688,Entire home/apt,70,1,11,2022-05-29,0.68,1,0,5,0363 B7F6 906E DEF8 F75D
33520860,Bright & spacious designer apartment,21759074,Elise,,Bos en Lommer,52.37747,4.84981,Entire home/apt,250,2,7,2022-11-20,0.15,1,3,1,0363 F60F A4FB 654E CD3F
34274076,Central classical house with big sunny garden,9598561,Janna,,Oud-Oost,52.35609,4.90872,Entire home/apt,199,4,6,2023-01-01,0.31,1,0,3,0363 B89F 14DA 6951 43E5
33539827,Central 3rd/4th floor apartment next to Foodhallen,613779,Silvana,,De Baarsjes - Oud-West,52.36697,4.86541,Entire home/apt,180,3,12,2022-09-02,0.25,3,7,2,0363 6210 55B5 4B4E 8B5E
34298333,Spacious canal apartment city centre east side,123856958,Marchel,,Centrum-Oost,52.3704,4.91955,Entire home/apt,200,3,1,2019-08-11,0.02,1,0,0,0363 0959 CC0A BCF4 7C79
33013917,"Super-located, Bright, Modern & Cosy Apartment",16269224,Tata,,De Baarsjes - Oud-West,52.3678,4.8507,Entire home/apt,140,4,3,2021-11-19,0.07,1,0,0,0363 CAD4 028D 3FB1 D7E3
33026828,Beautiful and spacious family house (220 m2),79394277,Valerie,,Watergraafsmeer,52.34053,4.92,Entire home/apt,750,5,13,2023-01-05,0.29,1,106,7,0363 60FB 479C A6A0 5E45
33553227,"Modern Apartment + 2 bikes, Rivierenbuurt district",23660890,Danja,,De Pijp - Rivierenbuurt,52.34528,4.91054,Entire home/apt,225,2,24,2022-06-12,0.51,1,7,7,0363 FD45 B74D 9BC9 2E96
33029686,Great apartment in trendy Pijp,248594626,Joël,,De Pijp - Rivierenbuurt,52.35143,4.89285,Entire home/apt,148,3,6,2019-12-31,0.12,1,0,0,0363 EFA9 07F5 0E3B C1F4
34305126,Beautiful Westerpark apartment with balconies,101700827,Siri,,Westerpark,52.38223,4.87225,Entire home/apt,375,1,11,2022-10-30,0.23,1,2,5,0363 67E3 EE5D 8C68 0B91
33555554,Room in bright and new Jordaan apartment,8706910,Kristian,,Centrum-West,52.37477,4.88184,Private room,110,1,60,2023-01-06,1.29,1,0,23,0363 7F94 7430 82F6 DDA6
34312839,Comfortable room close to airport and city center,208405723,Martin And Ada,,De Aker - Nieuw Sloten,52.3494,4.81515,Private room,90,2,24,2023-02-05,0.52,1,6,11,0363 61D3 3270 3B02 E7F1
33568150,"Modern Houseboat, Close to city centre",87059310,Sjouk,,Noord-West,52.41512,4.90072,Entire home/apt,185,6,16,2022-09-26,0.34,1,15,3,0363 0A80 93B1 82EE AFAF
33042335,Gezellige eengezinswoning Amsterdam-Noord,61515859,Jurjen,,Noord-Oost,52.39451,4.9315,Entire home/apt,150,3,5,2021-07-31,0.11,1,0,0,0363 E089 724F 7C05 BB2B
33571399,Unique spacious apartment at the Admiralengracht,28011109,Dingeman,,De Baarsjes - Oud-West,52.36724,4.8591,Entire home/apt,135,3,6,2022-03-25,0.14,2,0,1,0363 559A C2DB B866 D793
34321791,Nice house in Amsterdam Oost,13693219,Chiara,,Oostelijk Havengebied - Indische Buurt,52.35988,4.93393,Entire home/apt,180,1,7,2023-02-12,0.16,1,19,1,0363 A73F 5FCF 4FA4 7E06
33575281,Family House on the water in Amsterdam North,252993821,Douglas,,Noord-West,52.42467,4.8923,Entire home/apt,129,3,6,2022-12-29,0.13,1,0,1,03639CD24AA5055B857C
33587988,"Studio45, a home away from home nearby NDSM and CS",68255627,Joost,,Oud-Noord,52.39112,4.90509,Private room,112,2,189,2023-03-05,4.02,1,70,86,0363 1F1B 00C8 771C 8E98
34349936,1 Canal View Studio 1st Floor,2028878,James,,Centrum-West,52.37812,4.886629,Entire home/apt,170,4,39,2022-11-03,0.87,5,21,4,Exempt
33061795,Lovely apartment with sunny garden in quiet neighb,17415216,Loes,,Watergraafsmeer,52.33928,4.94218,Entire home/apt,90,5,13,2023-02-25,0.31,1,0,3,0363 5DD5 AD6A 8C3F 089C
33603407,Gastenverblijf op woonboot met zicht op oude molen,253219704,Nathan,,Oud-Oost,52.36607,4.92669,Private room,187,2,170,2023-03-08,3.70,1,13,86,0363 2D67 0384 B3AC BCBC
33083786,Spacious apartment 5minutes biking from Vondelpark,248992792,Valerie,,Slotervaart,52.34951,4.84217,Entire home/apt,300,3,15,2022-09-27,0.32,1,26,7,03632C5B0288C04FCB82
34349938,1 Studio Retreat - New,2028878,James,,Centrum-West,52.368629,4.881309,Entire home/apt,18,4,20,2022-11-21,0.45,5,13,4,Exempt
34349941,1 Deluxe Retreat Amsterdam,2028878,James,,Centrum-West,52.36886,4.88044,Entire home/apt,18,4,22,2023-02-14,0.49,5,14,5,Exempt
34349950,1 Canal View Studio 2nd Floor,2028878,James,,Centrum-West,52.37812,4.886629,Entire home/apt,18,4,37,2023-01-20,0.86,5,18,14,Exempt
34382716,★ Rooftop Couples Paradise ★,3825472,Jimmy Tae Jik,,Oud-Oost,52.35869,4.91334,Entire home/apt,70,5,4,2019-12-22,0.09,2,0,0,0363 89E7 CABE BC9E CF02
34384920,"Art Deco garden duplex, close to centre and RAI",56047639,Suzanne,,De Pijp - Rivierenbuurt,52.34382,4.90403,Entire home/apt,275,2,23,2022-10-17,0.50,1,294,6,0363 B69F 7FFC 90E7 4DBC
33605770,"Twin room - Luke, Leia is your sister",243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35464,4.89793,Private room,159,1,32,2022-08-12,0.69,8,244,4,Exempt
33087274,"Cozy house, quiet location, nearby all you need!",10483759,Jonathan,,De Baarsjes - Oud-West,52.3717,4.86495,Private room,80,6,16,2023-02-19,2.98,1,41,16,0363 6BB3 3478 AE38 1857
33610577,In the Heart of the Flower Market. City Centre,46697571,Artem,,Centrum-West,52.36677,4.89223,Private room,128,2,136,2023-03-04,2.89,1,145,76,0363 639F C847 B6A7 4B3A
33087684,Near Pijp area - unique Dutch style ground floor,23158253,Aron,,De Pijp - Rivierenbuurt,52.34806,4.90658,Entire home/apt,150,3,16,2022-07-21,0.33,1,0,3,0363 53B1 D0CF 6FF8 30FF
34386174,"Romantic private studio | Canal, Centre, 9 streets",259584738,Laurence,,Centrum-West,52.36742,4.88462,Private room,157,1,127,2023-03-04,2.74,1,130,70,0363 7917 1B12 92D1 3037
33658230,"Nice and bright, cosy apartment in West-Amsterdam",253668218,Stefanie,,Bos en Lommer,52.37304,4.8474,Entire home/apt,120,2,6,2020-03-15,0.13,1,0,0,0363 2CA8 A4DD DEE6 D7CA
34404767,Lovely ground floor apt with garden on a canal!,3678603,Fieke,,De Baarsjes - Oud-West,52.36952,4.85851,Entire home/apt,195,3,8,2019-11-18,0.17,1,0,0,0363 AC39 B4C9 969B 9EAA
34408771,Wooden House,12782398,Hein,,Watergraafsmeer,52.3349,4.90802,Entire home/apt,90,2,27,2023-02-21,0.58,2,3,3,0364 ADA4 CA1C C710 7804
35285186,Spacious family home (100m2) with garden,185453234,Ivo,,Oud-Noord,52.39463,4.92512,Entire home/apt,250,4,8,2022-08-21,0.20,1,0,3,0363 557F B860 5531 65E7
33660154,"Light, spacious, stylish houseboat (town centre)",201077336,Wim,,Centrum-West,52.38025,4.88227,Entire home/apt,296,3,32,2022-08-15,0.68,1,3,9,0363 5223 16DD 8A3C 419A
33677630,"Bright & quiet home with garden, close to centre",4412129,Benjamin,,IJburg - Zeeburgereiland,52.35656,4.9957,Entire home/apt,270,4,4,2022-10-18,0.09,1,46,3,0363 124C 4E93 65D1 1FF3
35302424,Modern family home,157500226,Joanneke,,De Pijp - Rivierenbuurt,52.3566,4.8953,Entire home/apt,215,3,19,2022-08-27,0.43,1,0,7,0363040F508D3C80CF54
34419071,Sunny bedroom in renovated school/convent building,70385825,Marie,,Oud-Noord,52.38717,4.91271,Private room,107,2,14,2023-02-20,0.30,1,11,6,03635E5CC3960C2D2E12
33677866,cozy room in city centre,253837793,Joukje,,Centrum-Oost,52.36513,4.88787,Private room,170,2,30,2023-03-05,0.63,1,74,3,0363 1B9C 8340 BACF 89A9
35305112,Light and comfy apt | 2 balconies | City Centre!,144091903,Annick,,De Baarsjes - Oud-West,52.37113,4.86628,Entire home/apt,204,2,8,2022-08-07,0.80,1,12,8,0363 E422 B765 5561 E2EB
33684134,Private & Cosy design Studio in Amsterdam,7351191,Paulien,,Oud-Oost,52.35307,4.92044,Private room,86,1,116,2023-03-05,2.44,1,50,61,0363 9EEC 1396 719B 3470
35326837,SWEETS hotel Van Hallbrug,203731852,Sweets,,Westerpark,52.37883,4.873,Hotel room,148,1,27,2023-01-28,0.60,22,100,10,Exempt
34433258,Private room with all services also two bicycles,2659319,Hillegonda,,Oud-Noord,52.38993,4.92616,Private room,89,1,72,2023-03-06,1.58,1,42,45,0363 398D 77DC B91F 0029
34463121,Canal view apartment in Amsterdam-West,92405146,Annick,,De Baarsjes - Oud-West,52.36896,4.87603,Entire home/apt,160,5,3,2019-06-16,0.07,2,0,0,0363 0B31 7548 6CE1 E6E3
33713934,"Sunny home & garden, close to Westerpark and beach",35087642,Karijn,,Geuzenveld - Slotermeer,52.38246,4.83005,Entire home/apt,150,3,16,2023-01-08,0.36,1,6,6,0363 ED1A 9E96 A17A F08C
33727546,Bright lighted apartment with balcony in Amsterdam,56376958,Erik-Jan,,Oud-Oost,52.36568,4.92905,Entire home/apt,175,2,3,2019-09-24,0.07,1,0,0,0363 BDD1 7579 EFB4 7EAE
33730178,Twenty Eight - Executive Apartment,249828335,Sophie,,Zuid,52.3444,4.85718,Entire home/apt,250,1,5,2023-01-04,0.12,3,363,4,Exempt
33730236,Twenty Eight - Studio Apartment,249828335,Sophie,,Zuid,52.34254,4.85815,Entire home/apt,222,1,25,2023-02-13,0.53,3,351,12,Exempt
33734417,Geek BnB -  1 to 4 guests close to metro,73937898,Ariel,,Bijlmer-Centrum,52.3173,4.95538,Private room,132,3,116,2022-11-21,2.46,1,46,30,0363 28F5 235E 7495 AD39
35329748,Quiet double bedroom in Amsterdam,264748709,Alexandra,,Bos en Lommer,52.38253,4.84884,Private room,50,2,18,2020-03-09,0.40,1,0,0,0363 15F9 47C5 F516 4C8F
35332756,"Light, green and spacious home in Amsterdam north",3494191,Maaike,,Noord-West,52.41637,4.89199,Entire home/apt,120,5,2,2020-07-28,0.05,1,0,0,03635FDD8AC3804B5AB7
33767056,Private apartment for rent (Close to Jordaan),67605189,Maaike,,Westerpark,52.38303,4.87141,Entire home/apt,75,2,10,2019-12-30,0.21,1,0,0,0363 15AC 0FCB 63A0 9C19
35338083,Great place for exploring the best of Amsterdam!,95158280,Otto,,Oud-Oost,52.36269,4.92311,Entire home/apt,133,4,16,2022-07-30,0.35,1,1,3,0363 7A97 48C2 F806 7198
34496448,stylish and spacious appartment in the pijp area,260372695,Joost,,De Pijp - Rivierenbuurt,52.34959,4.89188,Entire home/apt,150,2,20,2022-05-29,0.44,1,2,6,0363 C9F0 4904 2325 74A8
33793634,"140m2 Home Central Amsterdam - ""Gold West""",80868832,Alex,,Bos en Lommer,52.37531,4.85683,Private room,200,2,0,,,1,6,0,0363 D379 E2A2 409B 409A
34505122,Charming 150m2 house with 4 bedrooms and a garden.,44276500,Gil,,Noord-West,52.41435,4.89011,Entire home/apt,200,5,7,2019-08-11,0.15,1,0,0,0363 3388 A7AC 074F 838F
35339730,New Renovated Apt. with Balcony in THE PIJP!,266009160,Wilson,,De Pijp - Rivierenbuurt,52.35178,4.89692,Entire home/apt,279,2,12,2022-08-23,0.27,1,0,4,0363 D9B4 5F4E 798B 716F
33823199,Cosy home 15 mins from vibrant city centre!,75965589,Tina,,Oud-Noord,52.39246,4.9276,Private room,75,3,24,2023-02-16,0.51,1,0,17,0363 78BC 6A8E E3B2 B333
35342981,Spectacular Authentic Canal House in City Center,56319673,Suzan,,Centrum-Oost,52.36253,4.91458,Entire home/apt,295,4,8,2022-09-20,0.25,1,2,6,0363 F33F 74B4 28F7 20D5
34505851,Spacious 2BDR apartment incl Roof Terrace,56331584,Thijs,,Westerpark,52.38129,4.87611,Entire home/apt,363,3,27,2023-03-03,0.65,1,0,11,0363 BA1D DEFA CF9A 2635
33865629,Room Charlotte (not suitable for parties),176320082,Lucio,,Centrum-Oost,52.36292,4.88628,Private room,70,1,292,2023-03-07,6.58,6,346,108,0363 17C4 FB83 710F 42DD
33875782,Sustainable family home free parking garden+swings,6099896,Thijs,,Noord-West,52.41801,4.89529,Entire home/apt,178,4,21,2022-10-23,0.45,1,6,7,0363 25F0 685A 180D 5088
34507889,Spacious apartment in Amsterdam  with garden!,21904756,Kim & Dawid,,De Baarsjes - Oud-West,52.37272,4.86645,Entire home/apt,181,3,17,2022-08-14,0.37,1,11,3,0363 A10C 3294 F980 A1B4
35344798,Unique spacious family home @ de Pijp,266093770,Daan,,De Pijp - Rivierenbuurt,52.3566,4.89739,Entire home/apt,375,3,5,2020-02-22,0.11,1,2,0,0363 6FAC 48FA F0B6 15A0
33877752,Hip in Amsterdam-noord: Het alles in 1 huis!,46439693,Laura,,Noord-Oost,52.406845,4.932963,Entire home/apt,349,1,6,2022-10-30,0.61,1,0,6,0363 9BED 41F3 858B EA8A
35362184,Amazing house in beautiful north,7504273,Roel,,Noord-West,52.41632,4.89848,Entire home/apt,180,4,11,2022-10-23,0.25,1,0,3,0363 8437 8FE1 E3D8 27E4
33878350,Sunny spacious duplex with rooftop in trendy West,3816450,Marion,,Bos en Lommer,52.37378,4.84879,Entire home/apt,171,6,3,2023-01-03,0.08,1,13,2,0363 2D40 5BC2 427F 2F14
35364203,He-llo affordable Luxury!! Ground floor loft A'dam,255238863,Randy,,Oud-Oost,52.35029,4.91325,Entire home/apt,198,12,5,2022-09-17,0.11,1,0,2,0363 A42F FCAC F151 E058
35367206,"Trendy,  Well-Equipped Apartment, Near Vondelpark",96058940,Jeroen,,De Baarsjes - Oud-West,52.36468,4.86633,Entire home/apt,199,5,23,2022-09-06,0.51,1,7,11,0363 3327 DC62 4A01 743A
34527939,Beautiful apartment in Amsterdam !,53959654,Jamey,,Buitenveldert - Zuidas,52.32366,4.88226,Entire home/apt,150,4,5,2021-11-23,0.11,1,0,0,0363 C417 0A98 5F7D E7A7
34539389,Luxery apartment with terrace by canal,12249725,Melanie,,Bos en Lommer,52.37558,4.83907,Entire home/apt,192,2,13,2022-09-14,0.28,2,7,1,0363 031D 2696 9F6F D528
33889275,"Spacious  modern villa with garden , swimming",255928301,Bas En Fenne,,IJburg - Zeeburgereiland,52.35721,4.99808,Entire home/apt,495,14,3,2019-10-20,0.06,1,0,0,036378D4c733812bd5c1
34551064,Sleeping near the mill.,7438608,Suze,,De Aker - Nieuw Sloten,52.34248,4.79706,Private room,91,2,5,2023-02-25,3.26,1,211,5,0363 4575 B189 71EB 8249
33889977,Bright apartment near vondelpark with roofterrace!,24344396,Nicolette,,Zuid,52.351528,4.848477,Entire home/apt,200,200,11,2022-08-23,0.24,1,0,2,0363 5079 9877 74A8 1477
34555439,"Prachtig groot huis in de Jordaan, rustig gelegen",4062774,Gerbrand,,Centrum-West,52.37231,4.88144,Entire home/apt,240,3,6,2022-07-24,0.13,1,0,3,036088899F97A08283B7
35367353,"Fantastic light and spacious loft in de ""pijp""",265333492,Thomas,,De Pijp - Rivierenbuurt,52.35582,4.90405,Entire home/apt,332,3,11,2022-06-17,0.25,1,101,4,0363 4B1B 3634 3622 80E1
33904432,Unique! Whole private new houseboat. Families kids,256030214,Henk,,De Baarsjes - Oud-West,52.36559,4.87184,Entire home/apt,521,2,18,2022-06-11,0.38,1,48,5,0363 A5BA 9749 1A73 104E
34558486,"Houseboat suite private entrance, bathr. & terrace",13068629,Karin,,De Baarsjes - Oud-West,52.36121,4.85949,Private room,136,3,192,2023-03-06,4.13,1,16,69,0363 B3A5 F6DC 7E10 77BE
33932364,Bright and cosy apartment in Bos en Lommer,40033654,Simone,,Bos en Lommer,52.38005,4.84695,Entire home/apt,91,3,14,2023-01-09,0.30,1,1,7,0363 E49E 2964 063E 6263
35377203,Luxurious spacious centric apartment in A'dam,7282755,Eva,,Noord-Oost,52.3967,4.93892,Entire home/apt,104,3,10,2022-08-26,0.24,1,0,6,0363 EC01 2F67 4DA3 6EDD
33937030,Amsterdam 2 Bedroom Lux Houseboat,13764503,Nina&Predrag,,Centrum-Oost,52.37517,4.90685,Private room,389,1,7,2022-12-23,0.16,4,315,4,0363 8FB9 599D C61B A287
35394324,Deluxe King · Spacious and stylish downtown suite,503491020,Rosalie,,Oud-Oost,52.35358,4.91353,Hotel room,192,1,229,2023-02-21,5.18,6,362,130,Exempt
35394328,Off-the-wall downtown design suite,503491020,Rosalie,,Oud-Oost,52.35366,4.91213,Hotel room,960,1,1,2021-05-30,0.05,6,350,0,Exempt
34559989,cozy apartment old south // great location,22473934,Helene,,Zuid,52.35247,4.85537,Entire home/apt,200,2,15,2022-12-11,0.32,1,0,8,0363 E3EC 4BF0 96B7 27C9
33980766,"Classic Triple
 ",244695471,Heye 130,,De Baarsjes - Oud-West,52.36189,4.86455,Hotel room,181,1,132,2023-02-22,3.09,6,297,60,Exempt
33985069,Spacious appartment Westerpark,42365109,Joep,,Westerpark,52.39009991554585,4.884349666687027,Entire home/apt,251,2,0,,,1,6,0,0363 1281 6A42 B388 10D1
34561783,Amsterdam renovated appartment,91420630,Robert,,Centrum-Oost,52.36364,4.90814,Entire home/apt,200,2,6,2022-10-09,0.13,1,0,1,0363 BFBC B295 D1D5 82C8
35396160,Lovely house with big garden near the Vondelpark,8809181,Werner,,De Baarsjes - Oud-West,52.36014,4.86041,Entire home/apt,139,5,5,2021-08-29,0.12,1,72,0,0363 0790 B0CF C2A6 3C83
33986110,Private studio in the citycenter and yet quiet,256615763,Thomas,,Centrum-Oost,52.37267,4.90286,Private room,144,3,145,2023-03-07,3.07,1,187,54,0363 DCA8 10BD E85D 1136
35419010,"Large, cosy familyhome in center with sunny garden",36152849,Jannet,,Westerpark,52.39059,4.88738,Entire home/apt,199,2,12,2021-08-11,0.27,1,0,0,0363 236B 4B0D 7D84 B500
35421073,Relaxing Appartment City Center Amsterdam,62885480,Jort,,De Baarsjes - Oud-West,52.3666,4.87301,Entire home/apt,175,3,11,2022-08-05,0.25,1,0,5,0363 2DD7 0903 298E 411A
35452931,Lovely and spacious apartment in Amsterdam,83277030,Ruben,,Bos en Lommer,52.37983,4.84849,Entire home/apt,180,4,2,2022-10-06,0.10,1,0,1,0363 7BE5 7093 A133 452C
34579570,"Big home in Amsterdam,  free parking.",85071264,Wendy,,Noord-West,52.41907,4.88349,Entire home/apt,150,2,10,2022-11-01,0.22,1,23,2,0363 7B6A AA75 F490 5C3B
34581534,Familyhome with cat +free parkingspace A’dam North,260931098,Jasmijn,,Noord-Oost,52.40844,4.93065,Entire home/apt,135,4,6,2019-10-23,0.13,1,1,0,0363 2356 3AAD C8D0 C79D
34008858,Private room / Super clean / Renovated,190794929,Mitch,,Oostelijk Havengebied - Indische Buurt,52.35962,4.9361,Private room,70,1,123,2023-01-30,2.60,2,10,29,0363 3DCE 6A23 86D1 98A0
34587245,Houseboat Suite Canal Prinsengracht Van Gogh,808981,Susan,,Centrum-West,52.36997,4.88255,Private room,249,1,85,2023-03-05,1.90,3,129,21,0363 B6C0 C79B 8E40 932D
35504192,Standard Double,244695471,Heye 130,,De Baarsjes - Oud-West,52.36226,4.86405,Private room,141,1,3,2022-08-08,0.18,6,289,2,Exempt
34011933,Spacious house with sunny garden in Amsterdam,255939169,Marjolein,,Bos en Lommer,52.38027,4.84943,Entire home/apt,299,2,14,2022-06-05,0.31,1,59,7,0363 B29D 89B2 4230 F2AC
35507173,Amsterdam apartment | canal view | super central!,14831897,Chris,,De Baarsjes - Oud-West,52.37197,4.87308,Entire home/apt,99,6,11,2022-05-02,0.24,1,0,3,0363 24B8 6C31 C2BC 6546
34611784,"Luxury & style,  new 120M, in city center /Jordaan",11086724,Daniel,,Centrum-West,52.3769,4.88125,Entire home/apt,373,4,4,2019-10-07,0.09,1,54,0,0363 AC08 7458 A853 609D
34631259,Big appartement in vibrant neighbourhood,2965464,Lisa,,Oostelijk Havengebied - Indische Buurt,52.36265,4.94438,Entire home/apt,150,4,4,2019-07-11,0.09,1,0,0,0363 689F 3FBF 42FC 9FB8
34012458,Appartment with private terrace near city  centre,142536057,Sabine,,Westerpark,52.3766,4.87049,Entire home/apt,155,3,4,2019-09-18,0.09,1,0,0,036354B9C16FF9E8C9F9
34032786,Deluxe Double,244695471,Heye 130,,De Baarsjes - Oud-West,52.36189,4.86455,Hotel room,163,1,33,2023-01-25,0.76,6,329,24,Exempt
34640050,"Stunning Designer Apartment, Downtown Location",20254262,Peet,,Centrum-Oost,52.36784,4.90726,Private room,413,2,131,2023-03-04,2.86,1,266,69,0363 21E3 D95A F0D9 EE78
35507851,★ NEW: FAMILY 4BR/2.5 BATH | GARDEN | A/C SUITE ★,31076562,Floor,,De Baarsjes - Oud-West,52.36034,4.85204,Entire home/apt,200,3,7,2022-08-25,0.16,1,7,3,0363 16CE 38EA 837F CCCB
34033796,Beautiful light apartment near city centre,23607719,Simone,,Oud-Oost,52.35459650175152,4.9191239381211656,Entire home/apt,180,3,0,,,1,109,0,0363 1917 33EF A14A 3A3B
34644584,"Home away from home, fijn appartement met balkon",45121279,Tessa,,Zuid,52.347153,4.860642,Entire home/apt,175,6,1,2022-07-30,0.13,1,82,1,0363 4D77 7729 B5C8 B648
34046643,WONDERFUL 4 room FAMILY HOME in CITY CENTRE,66293562,Judith,,Centrum-West,52.38347,4.88222,Entire home/apt,450,4,7,2022-10-21,0.15,1,37,3,0363 0239 8439 47E2 795B
34646769,Bright Amsterdam house 20mn walk to Jordaan,3960965,Inès Sophie,,De Baarsjes - Oud-West,52.36947,4.85533,Entire home/apt,153,3,15,2023-02-14,0.34,1,0,8,0363 AEB1 1914 D228 0447
34648282,Apartment with spacious garden in West,4849545,Michael,,Bos en Lommer,52.37972,4.84882,Entire home/apt,225,2,5,2022-10-23,0.11,1,1,4,0363 0680 4512 73BC 9623
34662972,"New, clean, luxurious 85m2 loft with awesome views",4271294,Jan-Douwe,,Oud-Noord,52.39521,4.90605,Entire home/apt,149,2,6,2019-11-03,0.13,3,0,0,0363 ACCA A101 7526 CCBD
34050698,Private sunny apartment with terrace in east,27205400,Thanh,,Oud-Oost,52.3555,4.92586,Entire home/apt,150,2,6,2019-12-27,0.13,2,0,0,0363 FEB8 B5A0 102E 6683
34053070,Private rooms in old harbour of Amsterdam,254572671,Annette,,Oostelijk Havengebied - Indische Buurt,52.370697,4.941571,Private room,90,3,62,2023-02-20,1.32,1,10,29,0363 C74E 34C6 7AAB 50FA
34671206,Bright&tiny house with garden in central Amsterdam,39421127,Frédérique,,Oud-Noord,52.39095,4.90905,Entire home/apt,110,1,11,2023-01-14,0.24,1,0,5,0363 6F81 3381 B1F9 70E8
34677557,Spacious apartment with balcony - central location,261592357,Anne,,De Baarsjes - Oud-West,52.36393,4.87532,Entire home/apt,449,3,13,2022-08-16,0.29,1,0,5,0363 5C7E 7021 E271 B92B
34684651,Lovely Apartment with Balcony in de Pijp,41289025,Nelson,,De Pijp - Rivierenbuurt,52.35231,4.89752,Entire home/apt,200,2,16,2022-08-16,0.35,1,0,4,0363 32E7 E09A 5114 F1F2
35526085,House for families only in quiet street in center,35088692,Eline,,Centrum-Oost,52.36746,4.90727,Entire home/apt,120,3,15,2022-12-31,0.34,1,0,7,0363 EB93 4AAD 9438 3F74
35538022,Spacious modern bedroom w antique elements+parking,267329034,Pamela,,Oostelijk Havengebied - Indische Buurt,52.37172,4.93748,Private room,115,2,92,2023-03-05,2.04,2,27,48,0363 7FEC 2E06 CF37 4CF4
34087777,Rinsie’s two bedroom condo comfy & tidy,13142543,Ramon & Rinske,,Zuid,52.34543,4.86498,Hotel room,218,1,151,2023-02-24,3.29,1,113,66,0363 B25D 05A1 EAEE 6ED4
35542936,"Quiet single bedroom+ parking, near city centre",267329034,Pamela,,Oostelijk Havengebied - Indische Buurt,52.37119,4.93788,Private room,65,2,7,2022-04-12,0.16,2,0,1,0363 7FEC 2E06 CF37 4CF4
